isogroup rlog
isogroup=36911 0.676786357569218
isogroup=5081 0.677267977457875
isogroup=12550 0.677827999358149
isogroup=10056.1 0.678001378191838
isogroup=30665 0.678243844050289
isogroup=4826 0.678626813315996
isogroup=1150 0.678701602071948
isogroup=34064 0.679119416238365
isogroup=19764 0.679410120821516
isogroup=26563 0.679549108897941
isogroup=41209 0.680009627804008
isogroup=34185 0.680080906818073
isogroup=45677 0.680181084709589
isogroup=19957 0.68027349409924
isogroup=41105 0.680720429032307
isogroup=16005 0.680973161525914
isogroup=28298 0.681076091522289
isogroup=9055 0.681274006697006
isogroup=36287 0.681708293136953
isogroup=38302 0.681817100258714
isogroup=26669 0.682555958814273
isogroup=11357 0.682642147954402
isogroup=30486 0.682825531017891
isogroup=5079 0.683104815804004
isogroup=18092 0.683189239793095
isogroup=20501 0.683220577394878
isogroup=42779 0.68325442018008
isogroup=24253 0.683751982452115
isogroup=25821 0.683907173496956
isogroup=14319 0.683926577680248
isogroup=21266 0.684084389333898
isogroup=24248 0.684283961475031
isogroup=43425 0.684344564675118
isogroup=42959 0.684446950412449
isogroup=13645 0.684467623511537
isogroup=1416 0.684483436614351
isogroup=21215 0.685318004215782
isogroup=6643 0.685406389131413
isogroup=22856 0.685658369637194
isogroup=20587 0.686091799549472
isogroup=34032 0.686171693761167
isogroup=31011 0.686566482878438
isogroup=29142 0.686772257382659
isogroup=6791 0.686852276162836
isogroup=24900 0.686915154570763
isogroup=37820 0.687173210206084
isogroup=27163 0.687534422199959
isogroup=32794 0.687549179842367
isogroup=16163 0.687617833339084
isogroup=23715 0.687797511971819
isogroup=18023 0.687920332158535
isogroup=18129 0.688531802610449
isogroup=39123 0.688581981603402
isogroup=8568 0.689182349902606
isogroup=37342 0.689489517782611
isogroup=23764 0.689567048599207
isogroup=11624 0.689637886700888
isogroup=17328 0.689680141815658
isogroup=17877 0.689810698144934
isogroup=43950 0.689986426768836
isogroup=14200 0.690261382243151
isogroup=20258 0.690894185748147
isogroup=14155 0.690933532879244
isogroup=23415 0.690943563759134
isogroup=41037 0.691030343265976
isogroup=12238 0.691161900394653
isogroup=12951 0.691466681041052
isogroup=25014 0.692475600870147
isogroup=34637 0.692709278924614
isogroup=9780 0.692966364330249
isogroup=27743 0.692999568175139
isogroup=24711 0.693313733621143
isogroup=33456 0.69363717400971
isogroup=41229 0.693865096228889
isogroup=28160 0.694177768726961
isogroup=29256 0.694196754763696
isogroup=40739 0.694249463726656
isogroup=10946 0.694259040901745
isogroup=584 0.694818124343414
isogroup=3425 0.694940419263251
isogroup=11060 0.69500043373762
isogroup=9928 0.695350868021889
isogroup=24418 0.695368428478806
isogroup=35923 0.695756633340811
isogroup=22267 0.695840475258348
isogroup=43622 0.695883590146971
isogroup=6644 0.695925471699039
isogroup=13277 0.696009964346357
isogroup=37966 0.696120132079325
isogroup=9447 0.696168766334583
isogroup=2712.2 0.696450834045024
isogroup=24349 0.696508325055719
isogroup=11342 0.696635405944831
isogroup=20023 0.696649504958472
isogroup=13151 0.696992498140124
isogroup=26590 0.697040179680811
isogroup=32229 0.697060224744525
isogroup=13471 0.697175956913972
isogroup=1039 0.697257172654231
isogroup=23310 0.697263654181744
isogroup=36094 0.697353721523563
isogroup=31134 0.697871309995552
isogroup=17723 0.697883448019749
isogroup=22130 0.697906913417642
isogroup=3108 0.697976190870609
isogroup=7735 0.698006515894982
isogroup=32439 0.698400438854241
isogroup=22909 0.698535976779369
isogroup=16158 0.698567144892279
isogroup=7392 0.698862120665549
isogroup=19744 0.698900405010392
isogroup=32566 0.699072570143752
isogroup=6675 0.699154247498943
isogroup=18103 0.69916232714828
isogroup=20428 0.699184944799169
isogroup=6207 0.699268404104106
isogroup=18778 0.699461694662772
isogroup=19942 0.699876630490693
isogroup=14435 0.699965836616648
isogroup=35401 0.700157797863198
isogroup=17735 0.7003723828988
isogroup=13719 0.701081550012405
isogroup=24939 0.701167529211422
isogroup=41101 0.70118837782746
isogroup=6067 0.701484977028411
isogroup=33502 0.701705467458917
isogroup=6755 0.701910731486431
isogroup=10335 0.70194516166801
isogroup=19481 0.702235697177329
isogroup=20749 0.7026917154588
isogroup=4712 0.702851662941164
isogroup=34674 0.702951400143992
isogroup=31764 0.702964345971163
isogroup=12607 0.703221408119024
isogroup=24699 0.704682341967718
isogroup=647.1 0.704699992034333
isogroup=3324 0.704896235674554
isogroup=15658 0.705111943558492
isogroup=13187 0.705319272735927
isogroup=6635 0.705440447044967
isogroup=39514 0.705734002321852
isogroup=11699 0.705904574425766
isogroup=7358 0.706154253719942
isogroup=25020 0.706596991350789
isogroup=25009 0.706792431691832
isogroup=8270 0.706879538011293
isogroup=15757 0.707009981038556
isogroup=10330 0.707745982572063
isogroup=42572 0.707777040644434
isogroup=27577 0.70826211647133
isogroup=9433 0.708323215551111
isogroup=7038 0.708987199362087
isogroup=42995 0.709134769401832
isogroup=469.1 0.709269864134409
isogroup=2717 0.709583080663904
isogroup=10033 0.709938834101576
isogroup=11995 0.709990895931202
isogroup=22519 0.710282744257037
isogroup=17746 0.710728902510684
isogroup=4366 0.710898557451463
isogroup=7234 0.711005982677762
isogroup=10556 0.711053120557708
isogroup=37325 0.711955972555589
isogroup=27787 0.712057985845794
isogroup=5437 0.712626374824204
isogroup=9847 0.712706736548048
isogroup=23461 0.712833678791601
isogroup=21613 0.712839170890203
isogroup=16818 0.713254719492982
isogroup=6389 0.713439095975915
isogroup=18993 0.713673037254212
isogroup=3078 0.713678099003374
isogroup=13955 0.713847504777355
isogroup=45733 0.713847630186803
isogroup=9978 0.71421850517269
isogroup=12023 0.714246267287173
isogroup=26235 0.71477913838267
isogroup=17563 0.714787958452989
isogroup=26062 0.715371478258021
isogroup=5781 0.715596713175837
isogroup=5922.1 0.71597219306793
isogroup=17402 0.716139392301803
isogroup=32932 0.716314623527876
isogroup=45263 0.716746359629674
isogroup=44516 0.716851773319314
isogroup=20182 0.716879509491748
isogroup=6192 0.716944221428343
isogroup=12191 0.717091322227242
isogroup=45432 0.717212644234745
isogroup=43178 0.717225715461125
isogroup=9794 0.717672813683187
isogroup=27909 0.717732631747532
isogroup=6017 0.7183495422107
isogroup=46140 0.718521286427812
isogroup=34819 0.718642274363301
isogroup=32877 0.718824462825999
isogroup=21187 0.719074182994694
isogroup=28166 0.719077917028846
isogroup=15428 0.719190230150242
isogroup=19749 0.719621475634375
isogroup=18108 0.719826669352164
isogroup=10225 0.719912317878
isogroup=46103 0.720043864092764
isogroup=17104 0.720280450450969
isogroup=24662 0.720353827969714
isogroup=35408 0.720788266033442
isogroup=13853 0.72082082853673
isogroup=19683 0.720833151531119
isogroup=36594 0.720885541412285
isogroup=43120 0.720908449536612
isogroup=41059 0.721321274093414
isogroup=11451 0.722041671226518
isogroup=969 0.722407155460008
isogroup=14561 0.723052980174891
isogroup=2765 0.7231866976255
isogroup=10959 0.723680634246331
isogroup=9649 0.723686145579839
isogroup=22146 0.724037891306316
isogroup=36165 0.724147536692277
isogroup=29681 0.724537182551957
isogroup=2280 0.724547785773244
isogroup=38550 0.725406269832468
isogroup=1361 0.725811221010791
isogroup=15452 0.725950312427967
isogroup=32988 0.726206314445912
isogroup=21973 0.726532606305243
isogroup=2325 0.726632870798467
isogroup=34245 0.726824349241243
isogroup=30289 0.727250571018529
isogroup=44636 0.727435136529293
isogroup=14616 0.728019886637404
isogroup=10076 0.728297608807668
isogroup=45780 0.728539369105746
isogroup=43982 0.728676558735318
isogroup=29621 0.728999081291336
isogroup=14987 0.72935596798444
isogroup=27296 0.729539258633846
isogroup=29488 0.729617084830525
isogroup=2351 0.730159697206232
isogroup=4232 0.730355825228831
isogroup=7832 0.730678409077911
isogroup=38208 0.731203867066765
isogroup=22606 0.731391368261675
isogroup=17330 0.731397020027712
isogroup=12017 0.731451054780118
isogroup=31252 0.731611038126073
isogroup=38109 0.73169390404674
isogroup=13826 0.731812946248095
isogroup=46309 0.731889091779011
isogroup=15707 0.731926838969349
isogroup=20554 0.732158580736256
isogroup=8784 0.732503346187076
isogroup=44161 0.732522433231219
isogroup=41646 0.733055997458804
isogroup=38251 0.7333020304691
isogroup=29967 0.733503220111564
isogroup=21858 0.733749178608857
isogroup=17960 0.733985785123907
isogroup=26194 0.734067384520597
isogroup=42503 0.734327863361765
isogroup=42602 0.734581624038466
isogroup=22676 0.734590507677076
isogroup=42192 0.734601689111401
isogroup=18969 0.734726533757231
isogroup=11136 0.734952074812896
isogroup=30709 0.73511965153392
isogroup=29212 0.735365937735441
isogroup=37046 0.735828982695927
isogroup=44498 0.735868660035642
isogroup=40089 0.736060891726978
isogroup=12428 0.736229168655436
isogroup=30201 0.73629927401877
isogroup=9953 0.736411155143783
isogroup=6958 0.736454379921954
isogroup=17311 0.736563321379689
isogroup=19342 0.736709952853008
isogroup=12029 0.737247356456708
isogroup=40367 0.737420151524626
isogroup=11259 0.73751766875529
isogroup=22270 0.737849049870821
isogroup=7109 0.738033060032151
isogroup=16408 0.738068859056878
isogroup=20221 0.738177234464942
isogroup=14075 0.738185914264782
isogroup=9208 0.738367795597583
isogroup=10850 0.738493161226659
isogroup=5646 0.738532714757589
isogroup=35564 0.738545678773404
isogroup=26294 0.738755840716532
isogroup=4263 0.739030654427254
isogroup=36620 0.739566295552477
isogroup=8919 0.739784589168476
isogroup=2013 0.739842706758053
isogroup=821 0.740024275811438
isogroup=2468 0.740064930888764
isogroup=16655 0.740112352191377
isogroup=15845 0.740403364813317
isogroup=12100 0.740531655526704
isogroup=38628 0.740811376400029
isogroup=8624 0.740889166256968
isogroup=44145 0.74089354960109
isogroup=22040 0.740904104551729
isogroup=922 0.740912094569958
isogroup=15241 0.741269878428091
isogroup=8964 0.741297842169896
isogroup=30856 0.741420736017379
isogroup=19329 0.741536978450641
isogroup=26351 0.741701696895991
isogroup=11000 0.74175081062339
isogroup=29671 0.741834745763278
isogroup=7896 0.742003144134338
isogroup=23863 0.742277973878828
isogroup=16693 0.742438544542779
isogroup=10751 0.743305432962045
isogroup=25457 0.74357615477504
isogroup=30771 0.743799579864446
isogroup=20533 0.743960879404974
isogroup=17845 0.745147404883819
isogroup=5450 0.745571614997455
isogroup=15064 0.746106953259946
isogroup=33669 0.746789141566017
isogroup=35793 0.747118307185794
isogroup=7623 0.747295440962027
isogroup=21936 0.748043452541934
isogroup=35361 0.74804861095867
isogroup=16686 0.748258602731696
isogroup=28219 0.748806638677194
isogroup=24663 0.748834579241565
isogroup=5404 0.748874597571651
isogroup=25051 0.748965291539425
isogroup=18985 0.749338609546371
isogroup=34661 0.749439354001174
isogroup=12855 0.749485136463901
isogroup=9376 0.749630605984559
isogroup=10786 0.749636009388963
isogroup=41249 0.749705975200424
isogroup=9204 0.749709400249839
isogroup=26317 0.749842732079169
isogroup=38960 0.750067008792354
isogroup=38995 0.750170551401741
isogroup=30164 0.750662282222465
isogroup=3923 0.750792997469661
isogroup=1043 0.751271224798022
isogroup=39510 0.751421304204821
isogroup=25228 0.751514232603445
isogroup=3114 0.751641785218527
isogroup=27506 0.751664636137421
isogroup=25291 0.75170570005725
isogroup=45695 0.752088665705806
isogroup=37566 0.75220084793169
isogroup=43776 0.752259700744855
isogroup=43678 0.752394639940522
isogroup=4502 0.752483466204668
isogroup=10323 0.75286462398596
isogroup=36214 0.753188481131814
isogroup=5428 0.75331086763322
isogroup=26031 0.753443263131224
isogroup=11415 0.753507015710203
isogroup=7940 0.753891239752113
isogroup=22314 0.754030243103737
isogroup=17475 0.754063196071202
isogroup=7807 0.754491816543267
isogroup=39101 0.754567911418705
isogroup=2950 0.754591041567638
isogroup=19352 0.755018896606385
isogroup=10000 0.755615136438817
isogroup=24665 0.755798465622673
isogroup=43694 0.755800988455899
isogroup=16340 0.755973108430018
isogroup=9839 0.756100472888144
isogroup=2184 0.756150410626224
isogroup=24283 0.756716269521755
isogroup=46269 0.756775815956741
isogroup=16499 0.756796393864705
isogroup=17579 0.757897392435316
isogroup=2390.1 0.757904473609477
isogroup=13935 0.757991626573175
isogroup=30888 0.758116398624802
isogroup=44260 0.75833416775676
isogroup=31507 0.758506414588415
isogroup=6519 0.758729669412789
isogroup=34790 0.758843609976467
isogroup=29465 0.759167715217378
isogroup=27439 0.759344358746942
isogroup=32673 0.75980942265449
isogroup=15517 0.760299188416926
isogroup=32143 0.760350671700523
isogroup=2805 0.760371730534771
isogroup=35879 0.760376629680917
isogroup=26510 0.76048692505495
isogroup=18320 0.760533807108238
isogroup=45111 0.76061155087692
isogroup=38350 0.760739456350149
isogroup=45492 0.76119479387619
isogroup=898 0.761388152315031
isogroup=37220 0.762108872447526
isogroup=20763 0.762279046946344
isogroup=19963 0.762455504847952
isogroup=16401 0.762603863423593
isogroup=16102 0.762664367228741
isogroup=3649 0.762684809263793
isogroup=29485 0.762754205593039
isogroup=36630 0.762939338470512
isogroup=12940 0.763002049734071
isogroup=18498 0.763145155781005
isogroup=16382 0.763255122372023
isogroup=6427 0.763255273374539
isogroup=17851 0.763650281693552
isogroup=11301 0.764035437576266
isogroup=324 0.764534574795413
isogroup=16862 0.764642303332253
isogroup=39820 0.764684955018759
isogroup=14008 0.765318443384872
isogroup=33632 0.765335140337631
isogroup=23951 0.76539957226807
isogroup=18233 0.765497417412584
isogroup=11114 0.765999290112975
isogroup=45030 0.76610500822096
isogroup=5408 0.766361425606499
isogroup=28980 0.766932783343131
isogroup=12305 0.767162331329593
isogroup=42839 0.767247644075692
isogroup=22088 0.767446015779152
isogroup=9455 0.767452718699456
isogroup=18883 0.767728299644865
isogroup=45209 0.767948391308614
isogroup=283 0.767987310156877
isogroup=37666 0.768049653263469
isogroup=5753 0.768209183304688
isogroup=9701 0.768240288667162
isogroup=36076 0.768420964416294
isogroup=9090 0.7689417551532
isogroup=4070 0.769328235777883
isogroup=18312 0.769361687541196
isogroup=32337 0.769415110582793
isogroup=39765 0.769497970712073
isogroup=9324 0.769566624204655
isogroup=22496 0.770327278524099
isogroup=20848 0.770374086381461
isogroup=4077 0.77066722525398
isogroup=27218 0.77068300864999
isogroup=32233 0.770989968914531
isogroup=10809 0.771237270262404
isogroup=3238 0.771453040612031
isogroup=28273 0.771492833572039
isogroup=14871 0.771699178732975
isogroup=38456 0.771968967760246
isogroup=38677 0.772072876132872
isogroup=10666 0.772372213126108
isogroup=5431 0.772374309210408
isogroup=21705 0.772544728902724
isogroup=16678 0.773526567409922
isogroup=33503 0.773782332696486
isogroup=30383 0.773848221741514
isogroup=18102 0.773893306916573
isogroup=29983 0.773956602951584
isogroup=12457 0.774114910016712
isogroup=29682 0.774431473594116
isogroup=27290 0.774459789593727
isogroup=8893 0.774468461615818
isogroup=35668 0.775252552081552
isogroup=40241 0.775965141644126
isogroup=21127 0.776077338711733
isogroup=6685 0.776163853222929
isogroup=42383 0.776393128796998
isogroup=4888 0.776438456680011
isogroup=36271 0.777376147445992
isogroup=42960 0.777491913894986
isogroup=32969 0.77756293376613
isogroup=15805 0.777832242838919
isogroup=36142 0.777940646577949
isogroup=29921 0.77799454066863
isogroup=16129 0.7780663320252
isogroup=18229 0.77807526178915
isogroup=40438 0.778134375195057
isogroup=20479 0.77816905314395
isogroup=45582 0.778247602361374
isogroup=14101 0.778671658531191
isogroup=17325 0.778680166810042
isogroup=43711 0.77876613220261
isogroup=7399 0.778915138969728
isogroup=2931 0.779171659654242
isogroup=5616 0.779376943106237
isogroup=38310 0.779460460154787
isogroup=23866 0.779746576223081
isogroup=31014 0.779756802576705
isogroup=27215 0.779996281095205
isogroup=7696 0.780214360627002
isogroup=5656 0.780476792653778
isogroup=25979 0.780555187134358
isogroup=10427 0.780750641924599
isogroup=10447 0.781164844292935
isogroup=19572 0.78144199785728
isogroup=38435 0.781612097715296
isogroup=27454 0.781621793381648
isogroup=42492 0.781807164780819
isogroup=35004 0.782126484193703
isogroup=33403 0.78224808852136
isogroup=23633 0.78247303547993
isogroup=12557 0.782723440348227
isogroup=8538 0.78321165626413
isogroup=1593 0.783534107464654
isogroup=22808 0.784171312106706
isogroup=36475 0.784336388686558
isogroup=3005 0.78443272751168
isogroup=29794 0.784465880548841
isogroup=5529 0.784662881995448
isogroup=5304 0.785023855635857
isogroup=37034 0.785841209457545
isogroup=7005 0.786499510167546
isogroup=33628 0.78652302264912
isogroup=17026 0.786926193678822
isogroup=8923 0.787056907584749
isogroup=10480 0.787517451612646
isogroup=38332 0.787626515963152
isogroup=28948 0.788000220084563
isogroup=12404 0.788231258320899
isogroup=39871 0.788334578305521
isogroup=27780 0.78838172809983
isogroup=10514 0.788501808738726
isogroup=16286 0.788736746179843
isogroup=23426 0.788841246851305
isogroup=1015 0.788879130882564
isogroup=31473 0.789629865304648
isogroup=17220 0.78970739874512
isogroup=15506 0.789810446354367
isogroup=6304 0.789814155928216
isogroup=18036 0.790301224256558
isogroup=27085 0.790319158288698
isogroup=1995 0.790343867526555
isogroup=38040 0.790531997095135
isogroup=10723 0.791077438616146
isogroup=43573 0.791474187583236
isogroup=23332 0.791481495946809
isogroup=38300 0.791639033990275
isogroup=23045 0.791667138127638
isogroup=3468 0.792312703802001
isogroup=12315 0.79277490130417
isogroup=44921 0.793329545177245
isogroup=36344 0.793753517130006
isogroup=12340 0.79414204493954
isogroup=34261 0.79432782326365
isogroup=42046 0.794402739610138
isogroup=27421 0.79454373106376
isogroup=35654 0.794846783405428
isogroup=43235 0.795364300694682
isogroup=15013 0.795375399449156
isogroup=10529 0.795418382853799
isogroup=6244 0.795507180827464
isogroup=40243 0.795750612456535
isogroup=29043 0.795818645242171
isogroup=20745 0.795913051728723
isogroup=35456 0.796005637141243
isogroup=46469 0.796404919068568
isogroup=11669 0.796459120071956
isogroup=14350 0.7964829534411
isogroup=17341 0.796775887839342
isogroup=6477 0.796781683443207
isogroup=28745 0.797139136858483
isogroup=7923 0.797482043404381
isogroup=8553 0.797689120283092
isogroup=40537 0.797779702562388
isogroup=8147.1 0.798096565153996
isogroup=18078 0.798496130731416
isogroup=24073 0.798637923417968
isogroup=20912 0.799096922506602
isogroup=11650 0.799155941655089
isogroup=5040 0.799562070051754
isogroup=38123 0.799902714684217
isogroup=38076 0.800413412969155
isogroup=10563 0.800592800440641
isogroup=32086 0.800828466499665
isogroup=27776 0.800875920963527
isogroup=20052 0.801106423294772
isogroup=31085 0.80129078943462
isogroup=26746 0.801406315961642
isogroup=40401 0.801695651901045
isogroup=35862 0.802199701510409
isogroup=1426 0.802774413284592
isogroup=24796 0.80277696826459
isogroup=6561 0.803223976238566
isogroup=13398 0.803264831289298
isogroup=2487 0.803570224968263
isogroup=4420 0.803588020951016
isogroup=41578 0.803800949461897
isogroup=3883 0.804036657990129
isogroup=5007 0.80433286454181
isogroup=28010 0.804531936198898
isogroup=12599 0.804733086506783
isogroup=22173 0.804744513379636
isogroup=10697 0.80581107815013
isogroup=35759 0.805820001519583
isogroup=9500 0.806036971038523
isogroup=23669 0.806633935511838
isogroup=11556 0.806728143760466
isogroup=12644 0.806751411796526
isogroup=32839 0.806839241334562
isogroup=2578 0.807305781940498
isogroup=21037 0.807739113457807
isogroup=14646 0.808318591066853
isogroup=3922 0.808534974905751
isogroup=32454 0.808546035521518
isogroup=38240 0.808602203791017
isogroup=25428 0.809174869955111
isogroup=38537 0.809453185991256
isogroup=24436 0.809890838880971
isogroup=36445 0.810046702779091
isogroup=13112 0.810140443950982
isogroup=31968 0.810393598202534
isogroup=45459 0.810590632782381
isogroup=2479 0.811008348630161
isogroup=41175 0.811028772325927
isogroup=24137 0.811249442829044
isogroup=9046 0.811750493775756
isogroup=17866 0.812011313531856
isogroup=16817 0.812055149167887
isogroup=10460 0.81242773532035
isogroup=15375 0.813127284191564
isogroup=13475 0.813374921164147
isogroup=25873 0.813531385616926
isogroup=12800 0.813680405235168
isogroup=29079 0.813769165359528
isogroup=6859 0.813914048502623
isogroup=23618 0.814395973355439
isogroup=19397 0.814518660671262
isogroup=9661 0.814676578707268
isogroup=23242 0.815282193813829
isogroup=11969 0.815413517816958
isogroup=19551 0.815943247958185
isogroup=16085 0.816197870472943
isogroup=12397 0.816389250157392
isogroup=20847 0.816806082085239
isogroup=38407 0.816817951073408
isogroup=32887 0.816853533856696
isogroup=18516 0.816927822993012
isogroup=5271 0.817203839284342
isogroup=8945 0.817786945340756
isogroup=17985 0.817822273267225
isogroup=32742 0.817965415610441
isogroup=30686 0.81798053414062
isogroup=13964 0.817981547063634
isogroup=11193 0.818043792649519
isogroup=44432 0.818259587898234
isogroup=28693 0.818598179363958
isogroup=19823 0.818692402207646
isogroup=24028 0.818765683703331
isogroup=6196 0.819267596023335
isogroup=1776 0.819745854927524
isogroup=19317 0.820447838008648
isogroup=4625 0.820525988411928
isogroup=40307 0.821168527228214
isogroup=43808 0.821346259867374
isogroup=33230 0.821465431677473
isogroup=22402 0.821485118656953
isogroup=20486 0.821557073946529
isogroup=4788 0.822305731826077
isogroup=42221 0.822427159501798
isogroup=5362 0.82305655337107
isogroup=2894 0.823647576160264
isogroup=12863 0.82425406376022
isogroup=21017 0.8242955578219
isogroup=21497 0.824844679811408
isogroup=6402 0.824977870140444
isogroup=31476 0.825060346640948
isogroup=22481 0.825138568271442
isogroup=12620 0.825293572470885
isogroup=45841 0.825853979115383
isogroup=1006 0.826054682692741
isogroup=35343 0.826124568061437
isogroup=12179 0.826192226506864
isogroup=14956 0.826199729742038
isogroup=42743 0.826276486628196
isogroup=23287 0.826684544240594
isogroup=5050 0.826801640704173
isogroup=14780 0.826844884919862
isogroup=29361 0.826902283844235
isogroup=11891 0.827059270882319
isogroup=13766 0.82706692683881
isogroup=10358 0.827354696954303
isogroup=10628 0.82736129784063
isogroup=4229 0.827418600442061
isogroup=40276 0.827759580711508
isogroup=4500 0.827897102370265
isogroup=30619 0.827972469401546
isogroup=27917 0.827990808819377
isogroup=35802 0.828036952518109
isogroup=3505 0.828080363478116
isogroup=6229 0.828601419348614
isogroup=33495 0.828689019634894
isogroup=26611 0.828789472719692
isogroup=30573 0.829332977421544
isogroup=18310 0.829337134382697
isogroup=30342 0.829552830761852
isogroup=40432 0.829734105391704
isogroup=8781 0.829851799897815
isogroup=4693 0.829981838129682
isogroup=12310 0.830176373323298
isogroup=26719 0.83071918668052
isogroup=8902 0.830753935827514
isogroup=20626 0.830769906631265
isogroup=16607 0.830908969402049
isogroup=27920 0.830992866094845
isogroup=20656 0.831120688383401
isogroup=25938 0.831260695424317
isogroup=18206 0.831677440824233
isogroup=32146 0.831948678245886
isogroup=16682 0.832247697114678
isogroup=2571 0.832342458040672
isogroup=9277 0.832576075753416
isogroup=4753 0.832629354050964
isogroup=44361 0.832652801065211
isogroup=29507 0.832703395910463
isogroup=17737 0.833132372910553
isogroup=32436 0.833456249769173
isogroup=15109 0.834130140999349
isogroup=20429 0.834289370989982
isogroup=32594 0.834720525875722
isogroup=22020 0.834779857513509
isogroup=11628 0.834884740186043
isogroup=10467 0.835022271675478
isogroup=10084 0.83502848031526
isogroup=5182 0.835231037911771
isogroup=1597 0.835268651722385
isogroup=8356 0.835334705765712
isogroup=16100 0.835383670269485
isogroup=5606 0.835741367246909
isogroup=13527 0.836818073558194
isogroup=23253 0.836899838466369
isogroup=40156 0.83692958404767
isogroup=11920 0.837067550462916
isogroup=18014 0.837404699796658
isogroup=10758 0.83784585582526
isogroup=23030 0.837887204218726
isogroup=7050 0.838408704475924
isogroup=35607 0.838445018480665
isogroup=13014 0.838493067386013
isogroup=5885 0.838700887121776
isogroup=603 0.838733300218751
isogroup=7654 0.838901993523029
isogroup=23143 0.838926731508557
isogroup=17925 0.839074953651897
isogroup=30380 0.83951781901834
isogroup=6699 0.839741002525432
isogroup=9398 0.839794053751112
isogroup=25164 0.840103707302248
isogroup=24531 0.84013283508018
isogroup=46124 0.840610255723813
isogroup=24030 0.840987108983187
isogroup=27344 0.841204727897635
isogroup=18835 0.84135060993465
isogroup=25315 0.841574699984402
isogroup=12356 0.84201960141092
isogroup=17893 0.842235848689428
isogroup=5387 0.842247805856893
isogroup=35224 0.842321292569568
isogroup=779 0.84235703213044
isogroup=8025 0.842866534121513
isogroup=40169 0.843028536490349
isogroup=11084 0.843352531264159
isogroup=8799 0.8433581676031
isogroup=20205 0.843610657002449
isogroup=36659 0.843692815163698
isogroup=26216 0.844073557506975
isogroup=32391 0.844289950429787
isogroup=18081 0.84431380328568
isogroup=21231 0.844384620370786
isogroup=18175 0.844446949580679
isogroup=33570 0.844782085739319
isogroup=40594 0.845057937517002
isogroup=17134 0.845203121512222
isogroup=813 0.845531952337352
isogroup=22009 0.845634708275393
isogroup=13796 0.845654886056601
isogroup=23487 0.845655646614228
isogroup=45225 0.84581776082323
isogroup=30661 0.845914392150012
isogroup=19643 0.846263219231455
isogroup=11554 0.846275940948239
isogroup=8541 0.846992031428545
isogroup=5251 0.847352548629921
isogroup=14545 0.847527111695753
isogroup=7624 0.847527581878314
isogroup=8949 0.848001256890066
isogroup=1261 0.848130936232502
isogroup=15881 0.848218843656171
isogroup=39071 0.84839642704427
isogroup=6203 0.848423393955296
isogroup=18251 0.848808568170976
isogroup=10980 0.849188594743981
isogroup=29714 0.849928668660789
isogroup=12344 0.850025570914028
isogroup=15793 0.850126218082025
isogroup=3392 0.850154328934047
isogroup=671 0.850452326936089
isogroup=26639 0.850493555799182
isogroup=17149 0.850666707691219
isogroup=19251 0.850878138494066
isogroup=26077 0.850951988513027
isogroup=8324 0.851336927223552
isogroup=32220 0.85188169428805
isogroup=10999 0.852221092305815
isogroup=23534 0.85231920126491
isogroup=26576 0.852580264901298
isogroup=7441 0.852769017555815
isogroup=16910 0.852875201117699
isogroup=25898 0.853290191876293
isogroup=44354 0.853381906925062
isogroup=36621 0.853470367350786
isogroup=32201 0.854434297889448
isogroup=13371 0.854507715696975
isogroup=43327 0.854707221395959
isogroup=35772 0.854954474235262
isogroup=24466 0.855483054955214
isogroup=35634 0.855508523672138
isogroup=31892 0.855769867654845
isogroup=14548 0.856151331368719
isogroup=22847 0.856584872341046
isogroup=18258 0.856601833275324
isogroup=33300 0.85702728105622
isogroup=16870 0.857420510097225
isogroup=6994 0.857486696561475
isogroup=36149 0.857513878693946
isogroup=13535 0.857569701755606
isogroup=25485 0.857693541252405
isogroup=2686 0.857926696314992
isogroup=19069 0.858087052367927
isogroup=15270 0.858409785996783
isogroup=20089 0.858892137190968
isogroup=4617 0.858892922762491
isogroup=26182 0.858952053625475
isogroup=20297 0.859124388211867
isogroup=35498 0.859288319207551
isogroup=6751 0.85950631258112
isogroup=29623 0.859530140242732
isogroup=24843 0.859664757773663
isogroup=28307 0.859957217008997
isogroup=14305 0.860102674007148
isogroup=9267 0.860188567682031
isogroup=18065 0.860934249152213
isogroup=20751 0.861129382592588
isogroup=40133 0.86116030773359
isogroup=20645 0.861426835980475
isogroup=23513 0.861864523105833
isogroup=17957 0.86198009700565
isogroup=39489 0.862150447257867
isogroup=44397 0.862913590268944
isogroup=26116 0.862944436272039
isogroup=23868 0.862976377219637
isogroup=6403 0.862997157899724
isogroup=21137 0.863159769099598
isogroup=15221 0.863177938904455
isogroup=18694 0.863280047367559
isogroup=14183 0.863698781625291
isogroup=24213 0.863780300770509
isogroup=12883 0.863909882403275
isogroup=371 0.864285523429271
isogroup=3543 0.864983226883114
isogroup=16659 0.865054443094583
isogroup=36222 0.865073391817056
isogroup=5809 0.865307666617248
isogroup=44302 0.865370311128829
isogroup=16502 0.865426203295838
isogroup=27224 0.865990062158697
isogroup=14949 0.86630158949133
isogroup=32698 0.86660193537928
isogroup=21596 0.866759075721972
isogroup=12487 0.86705407864598
isogroup=42644 0.867381616048625
isogroup=31592 0.867554018921835
isogroup=39483 0.86786098461818
isogroup=17126 0.867963824913283
isogroup=36488 0.868100071935839
isogroup=24298 0.868376280432982
isogroup=26044 0.868500534504715
